id,facility_code,standby_time,time,operating_status,operating_status_start,operating_status_end,facility_fastpass_status,facility_fastpass_start,facility_fastpass_end
535,224,25,"2020-02-18 14:38:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行中,17:45:00.000000,18:45:00.000000
536,219,210,"2020-02-18 14:38:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
574,234,20,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
575,202,NULL,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
576,222,150,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
577,236,5,"2020-02-18 14:39:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
578,235,5,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
579,220,10,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
580,239,10,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
581,238,20,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
582,223,160,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
583,243,130,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
584,246,45,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
585,232,5,"2020-02-18 14:39:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
586,231,5,"2020-02-18 14:39:01.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
587,228,NULL,"2020-02-18 14:39:01.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
588,227,NULL,"2020-02-18 14:39:01.000000",一時運営中止,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
589,229,5,"2020-02-18 14:39:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
590,218,120,"2020-02-18 14:39:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
591,247,40,"2020-02-18 14:39:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
592,233,NULL,"2020-02-18 14:39:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
593,244,NULL,"2020-02-18 14:39:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
594,245,5,"2020-02-18 14:39:01.000000",運営中,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
595,237,30,"2020-02-18 14:39:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
596,240,25,"2020-02-18 14:39:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
597,226,35,"2020-02-18 14:39:01.000000",運営中,10:30:00.000000,19:00:00.000000,発行中,16:50:00.000000,17:50:00.000000
598,221,20,"2020-02-18 14:39:01.000000",運営中,10:15:00.000000,18:25:00.000000,発行中,16:00:00.000000,16:20:00.000000
599,242,NULL,"2020-02-18 14:39:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
600,241,15,"2020-02-18 14:39:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
601,230,40,"2020-02-18 14:39:01.000000",運営中,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
602,224,25,"2020-02-18 14:39:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行中,17:45:00.000000,18:45:00.000000
603,219,210,"2020-02-18 14:39:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
641,234,20,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
642,202,NULL,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
643,222,150,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
644,236,5,"2020-02-18 14:40:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
645,235,5,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
646,220,10,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
647,239,10,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
648,238,20,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
649,223,160,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
650,243,130,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
651,246,45,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
652,232,5,"2020-02-18 14:40:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
653,231,5,"2020-02-18 14:40:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
654,228,NULL,"2020-02-18 14:40:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
655,227,NULL,"2020-02-18 14:40:00.000000",一時運営中止,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
656,229,5,"2020-02-18 14:40:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
657,218,120,"2020-02-18 14:40:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
658,247,40,"2020-02-18 14:40:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
659,233,NULL,"2020-02-18 14:40:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
660,244,NULL,"2020-02-18 14:40:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
661,245,5,"2020-02-18 14:40:01.000000",運営中,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
662,237,30,"2020-02-18 14:40:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
663,240,25,"2020-02-18 14:40:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
664,226,35,"2020-02-18 14:40:01.000000",運営中,10:30:00.000000,19:00:00.000000,発行中,16:55:00.000000,17:55:00.000000
665,221,20,"2020-02-18 14:40:01.000000",運営中,10:15:00.000000,18:25:00.000000,発行中,16:00:00.000000,16:20:00.000000
666,242,NULL,"2020-02-18 14:40:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
667,241,15,"2020-02-18 14:40:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
668,230,40,"2020-02-18 14:40:01.000000",運営中,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
669,224,25,"2020-02-18 14:40:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行中,17:45:00.000000,18:45:00.000000
670,219,210,"2020-02-18 14:40:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
708,234,20,"2020-02-18 14:40:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
709,202,NULL,"2020-02-18 14:40:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
710,222,150,"2020-02-18 14:40:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
711,236,5,"2020-02-18 14:40:59.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
712,235,5,"2020-02-18 14:40:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
713,220,10,"2020-02-18 14:40:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
714,239,10,"2020-02-18 14:40:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
715,238,20,"2020-02-18 14:40:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
716,223,160,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
717,243,130,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
718,246,45,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
719,232,5,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
720,231,5,"2020-02-18 14:41:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
721,228,NULL,"2020-02-18 14:41:00.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
722,227,NULL,"2020-02-18 14:41:00.000000",一時運営中止,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
723,229,5,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
724,218,120,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
725,247,40,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
726,233,NULL,"2020-02-18 14:41:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
727,244,NULL,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
728,245,5,"2020-02-18 14:41:00.000000",運営中,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
729,237,30,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
730,240,25,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
731,226,35,"2020-02-18 14:41:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行中,16:55:00.000000,17:55:00.000000
732,221,20,"2020-02-18 14:41:00.000000",運営中,10:15:00.000000,18:25:00.000000,発行中,16:00:00.000000,16:20:00.000000
733,242,NULL,"2020-02-18 14:41:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
734,241,15,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
735,230,40,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
736,224,25,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行中,17:45:00.000000,18:45:00.000000
737,219,210,"2020-02-18 14:41:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
775,234,20,"2020-02-18 14:42:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
776,202,NULL,"2020-02-18 14:42:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
777,222,150,"2020-02-18 14:42:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
778,236,5,"2020-02-18 14:42:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
779,235,5,"2020-02-18 14:42:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
780,220,10,"2020-02-18 14:42:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
781,239,10,"2020-02-18 14:42:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
782,238,20,"2020-02-18 14:42:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
783,223,160,"2020-02-18 14:42:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
784,243,130,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
785,246,45,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
786,232,15,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
787,231,5,"2020-02-18 14:42:01.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
788,228,NULL,"2020-02-18 14:42:01.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
789,227,NULL,"2020-02-18 14:42:01.000000",一時運営中止,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
790,229,5,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
791,218,120,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
792,247,40,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
793,233,NULL,"2020-02-18 14:42:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
794,244,NULL,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
795,245,5,"2020-02-18 14:42:01.000000",運営中,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
796,237,30,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
797,240,25,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
798,226,35,"2020-02-18 14:42:01.000000",運営中,10:30:00.000000,19:00:00.000000,発行中,17:00:00.000000,18:00:00.000000
799,221,15,"2020-02-18 14:42:01.000000",運営中,10:15:00.000000,18:25:00.000000,発行中,16:00:00.000000,16:20:00.000000
800,242,NULL,"2020-02-18 14:42:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
801,241,15,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
802,230,35,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
803,224,25,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行中,18:00:00.000000,19:00:00.000000
804,219,210,"2020-02-18 14:42:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
842,234,20,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
843,202,NULL,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
844,222,150,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
845,236,5,"2020-02-18 14:42:59.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
846,235,5,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
847,220,10,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
848,239,10,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
849,238,20,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
850,223,160,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
851,243,130,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
852,246,45,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
853,232,15,"2020-02-18 14:42:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
854,231,5,"2020-02-18 14:42:59.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
855,228,NULL,"2020-02-18 14:42:59.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
856,227,NULL,"2020-02-18 14:43:00.000000",一時運営中止,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
857,229,5,"2020-02-18 14:43:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
858,218,120,"2020-02-18 14:43:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
859,247,40,"2020-02-18 14:43:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
860,233,NULL,"2020-02-18 14:43:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
861,244,NULL,"2020-02-18 14:43:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
862,245,5,"2020-02-18 14:43:00.000000",運営中,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
863,237,30,"2020-02-18 14:43:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
864,240,25,"2020-02-18 14:43:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
865,226,35,"2020-02-18 14:43:00.000000",運営中,10:30:00.000000,19:00:00.000000,発行中,17:00:00.000000,18:00:00.000000
866,221,15,"2020-02-18 14:43:00.000000",運営中,10:15:00.000000,18:25:00.000000,発行中,16:00:00.000000,16:20:00.000000
867,242,NULL,"2020-02-18 14:43:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
868,241,15,"2020-02-18 14:43:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
869,230,35,"2020-02-18 14:43:00.000000",運営中,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
870,224,25,"2020-02-18 14:43:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行中,18:00:00.000000,19:00:00.000000
871,219,210,"2020-02-18 14:43:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
909,234,15,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
910,202,NULL,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
911,222,150,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
912,236,5,"2020-02-18 14:44:00.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
913,235,5,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
914,220,10,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
915,239,10,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
916,238,20,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
917,223,170,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
918,243,130,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
919,246,30,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
920,232,15,"2020-02-18 14:44:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
921,231,5,"2020-02-18 14:44:01.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
922,228,NULL,"2020-02-18 14:44:01.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
923,227,NULL,"2020-02-18 14:44:01.000000",一時運営中止,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
924,229,5,"2020-02-18 14:44:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
925,218,120,"2020-02-18 14:44:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
926,247,40,"2020-02-18 14:44:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
927,233,NULL,"2020-02-18 14:44:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
928,244,NULL,"2020-02-18 14:44:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
929,245,5,"2020-02-18 14:44:01.000000",運営中,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
930,237,30,"2020-02-18 14:44:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
931,240,25,"2020-02-18 14:44:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
932,226,35,"2020-02-18 14:44:01.000000",運営中,10:30:00.000000,19:00:00.000000,発行中,17:05:00.000000,18:05:00.000000
933,221,15,"2020-02-18 14:44:01.000000",運営中,10:15:00.000000,18:25:00.000000,発行中,16:00:00.000000,16:20:00.000000
934,242,NULL,"2020-02-18 14:44:01.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
935,241,20,"2020-02-18 14:44:01.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
936,230,35,"2020-02-18 14:44:01.000000",運営中,10:00:00.000000,16:45:00.000000,NULL,NULL,NULL
937,224,25,"2020-02-18 14:44:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行中,18:00:00.000000,19:00:00.000000
938,219,200,"2020-02-18 14:44:01.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
976,234,15,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
977,202,NULL,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
978,222,150,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
979,236,5,"2020-02-18 14:44:59.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
980,235,5,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
981,220,10,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
982,239,10,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
983,238,20,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
984,223,170,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
985,243,130,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
986,246,30,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
987,232,15,"2020-02-18 14:44:59.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
988,231,5,"2020-02-18 14:44:59.000000",運営中,10:30:00.000000,19:00:00.000000,NULL,NULL,NULL
989,228,NULL,"2020-02-18 14:44:59.000000",一時運営中止,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
990,227,NULL,"2020-02-18 14:44:59.000000",一時運営中止,10:00:00.000000,16:30:00.000000,NULL,NULL,NULL
991,229,5,"2020-02-18 14:45:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
992,218,120,"2020-02-18 14:45:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
993,247,40,"2020-02-18 14:45:00.000000",運営中,10:00:00.000000,19:00:00.000000,発行終了,NULL,NULL
994,233,NULL,"2020-02-18 14:45:00.000000",運営・公演中止,NULL,NULL,NULL,NULL,NULL
995,244,NULL,"2020-02-18 14:45:00.000000",運営中,10:00:00.000000,19:00:00.000000,NULL,NULL,NULL
996,245,5,"2020-02-18 14:45:00.000000",運営中,12:00:00.000000,16:00:00.000000,NULL,NULL,NULL
